,Name,Updated SMILES,Biološka uporabnost (%),nAtom,nHeavyAtom,nH,nO,nBonds,nBondsO,nBondsS,nBondsKS,C2SP3,NsOH,nHBAcc,MPC2,ATS0se,ATS1se,ATS1pe,ATS1are,ATSC0p,ETA_eta_L,ZMIC0,PEOE_VSA1,SlogP_VSA2,VSA_EState9,bpol,MW,nRot,FilterItLogS,bioavailability
540,Methadone,O=C(C(CC(N(C)C)C)(c1ccccc1)c1ccccc1)CC,92.0,50,23,27,1,51,24,38,44,3,0,2,33,363.3027159999999,379.33244,313.548,305.2750000000001,11.978736138544582,5.839999679861605,80.88575187173096,4.899909730850478,30.820339471717762,47.58333333333333,29.66458899999999,309.2092644840008,7,-5.125689434056539,92.0
541,Methadyl Acetate,O(C(C(CC(N(C)C)C)(c1ccccc1)c1ccccc1)CC)C(=O)C,47.0,57,26,31,2,58,27,45,51,4,0,3,37,418.6093199999999,435.41125199999993,360.0345,351.02500000000015,13.453323901478846,6.814382433427503,91.1528880055594,9.636772684650527,37.11036620105297,54.41666666666666,35.41341699999999,353.2354792320008,8,-5.275444000546432,47.0
542,Methamphetamine,N(C(Cc1ccccc1)C)C,68.5,26,11,15,0,26,11,20,23,2,0,1,13,186.38375600000003,193.331788,159.25449999999995,155.35399999999996,6.039525665387885,2.8526848104300755,39.94456171342517,5.316788604006331,13.089512811825152,21.0,15.618104999999995,149.12044948,3,-2.90002396380358,68.5
543,Methapyrilene,s1cccc1CN(CCN(C)C)c1ncccc1,20.0,37,18,19,0,38,19,27,33,0,0,4,24,272.566797,289.50528799999995,240.2865,234.35,11.289443506442113,4.306768968421905,62.36953461129929,9.799819461700956,37.06874502897722,32.869544359410426,26.080932999999995,261.1299686080001,6,-3.416127134963938,20.0
544,Methimazole,S=C1NC=CN1C,93.0,13,7,6,0,13,7,7,11,0,0,2,9,99.61996899999998,103.381066,86.5795,84.979,5.496944886435234,1.5125131019014109,26.01682618206697,9.551078168738565,9.551078168738565,9.19675925925926,9.529241999999998,114.025169192,0,-0.547645966636144,93.0
545,Methotrexate,OC(=O)C(NC(=O)c1ccc(N(Cc2nc3c(nc(nc3N)N)nc2)C)cc1)CCC(O)=O,46.5,55,33,22,5,57,35,37,46,3,2,10,49,446.98819599999985,461.939076,390.4035,384.295,11.068104901824979,6.530012762602675,110.55244650984552,31.897088078862595,61.08427199055061,92.0,30.374553999999996,454.17131580400064,9,-3.2317187984734383,46.5
546,Methyldopa,Oc1cc(ccc1O)CC(N)(C(O)=O)C,46.0,28,15,13,4,28,15,21,24,1,3,4,22,226.35369200000005,226.223676,188.825,185.783,5.998808196484108,3.2757660660284147,52.54706000863615,21.053249661684305,26.827812724857306,46.41666666666667,13.339690999999995,211.08445789599998,3,-0.6557285587512687,46.0
547,Methylergonovine,OCC(NC(=O)C1C=C2C(N(C1)C)Cc1c3c2cccc3[nH]c1)CC,60.0,50,25,25,2,53,28,41,47,4,1,3,41,376.08026,407.349408,339.7195,332.18300000000005,11.3673019186125,7.046506436612757,84.0388225642567,15.407294519794245,53.1805873873885,54.00000000000002,28.798175,339.19467704000067,4,-3.9898411203239794,60.0
548,Methylphenidate,O(C(=O)C(C1NCCCC1)c1ccccc1)C,26.0,36,17,19,2,37,18,30,33,4,0,3,23,270.123108,282.066032,234.0205,228.604,8.271980916950751,4.8566717058296,58.46807171056133,10.053651557806381,25.665700064289922,37.0,22.234932999999998,233.141578848,3,-2.9816851103923403,26.0
549,Methylphenobarbital,O=C1N(C)C(=O)NC(=O)C1(CC)c1ccccc1,73.0,32,18,14,3,33,19,24,27,1,0,3,28,252.543624,257.70901200000003,216.2215,211.629,7.111109111185876,4.075714004248582,59.66860190717872,0.0,29.79305568456875,48.91666666666668,18.928898,246.100442308,2,-2.9780331325084317,73.0
550,Methylprednisolone,OC1(CCC2C3C(C4(C(=CC(=O)C=C4)C(C3)C)C)C(O)CC12C)C(=O)CO,82.0,57,27,30,5,60,30,56,56,5,3,5,50,434.2038519999999,459.271888,380.59649999999993,371.6,13.155417682941929,9.580082090674953,96.9142989678557,15.319582184522115,45.197971240496905,66.91666666666666,31.832209999999996,374.2093240600008,2,-2.3134975180716992,82.0
551,Methyltestosterone,OC1(CCC2C3C(CCC12C)C1(C(=CC(=O)CC1)CC3)C)C,60.0,52,22,30,2,55,25,53,53,8,1,2,42,379.0676719999999,409.382132,337.3595,328.45,12.213238209237304,8.918456249468539,80.2506957128612,5.106527394840706,16.490823152189332,44.08333333333334,30.964209999999994,302.2245802000008,0,-4.0840259369873415,60.0
552,Methysergide,OCC(NC(=O)C1C=C2C(N(C1)C)Cc1c3c2cccc3n(c1)C)CC,13.0,53,26,27,2,56,29,44,50,4,1,4,43,397.05770399999983,429.19417999999996,357.6135,349.60400000000016,12.065588765584865,7.319001659112004,87.84238584979435,14.990415646638393,52.76370851423265,53.302239284985504,31.944588999999993,353.2103271040008,4,-3.542443699213341,13.0
553,Meticillin,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)c1c(OC)cccc1OC,0.0,46,26,20,6,48,28,39,42,2,1,6,43,371.81546899999984,384.25863599999997,321.8625,315.279,13.026073719162607,6.686321291674774,87.6565821466493,24.79695163729761,64.21427387938333,68.21332845175108,30.88014,380.10420736000054,5,-2.2998722477858458,0.0
554,Metoclopramide,O=C(NCCN(CC)CC)c1cc(Cl)c(N)cc1OC,78.0,42,20,22,2,42,20,35,38,0,0,4,26,322.757397,327.7450580000001,272.565,266.637,9.994226482037146,5.112878705407797,66.369512949008,20.687228765819047,44.09591262512981,41.4969954649249,26.894554,299.14005462400064,7,-4.199430716596491,78.0
555,Metolazone,Clc1cc2NC(N(c3ccccc3C)C(=O)c2cc1S(=O)(=O)N)C,65.0,40,24,16,3,42,26,27,33,0,0,4,40,319.6232100000001,333.07769,278.2941,270.3828,12.438204380150399,5.0323146760014215,76.22522820954684,5.316788604006331,20.49075232581497,38.22832496965261,25.795312,365.0600900520005,2,-4.509918280336927,65.0
556,Metopimazine,S1c2c(N(c3c1cccc3)CCCN1CCC(CC1)C(=O)N)cc(S(=O)(=O)C)cc2,20.0,57,30,27,3,60,33,45,51,3,0,6,48,435.43763399999983,463.286696,384.2759,373.713,18.740233100275265,8.003791054201807,99.24845942249218,15.533486938863142,51.65968125169262,46.97090599348242,39.920589000000035,445.1493837240007,6,-4.784871622941458,20.0
557,Metoprolol,O(CC(O)CNC(C)C)c1ccc(cc1)CCOC,44.0,44,19,25,3,44,19,38,41,3,1,4,23,331.32612399999994,339.6526120000001,280.68,275.05400000000003,9.602633554619883,5.449011482467184,66.42824595337234,19.897041906447136,44.12065248795291,41.5,29.12217499999999,267.1834436600003,9,-3.6287889426710374,44.0
558,Metronidazole,OCCn1c(ncc1[N+](=O)[O-])C,89.5,21,12,9,3,21,12,15,18,0,1,5,16,176.36932800000002,175.033752,148.1547,146.74,3.815076609509142,2.561867305105775,41.35216017954625,15.220845663606276,26.187798576909856,35.97222222222223,13.044862999999998,171.064391148,3,-0.8824210444257117,89.5
559,Mexiletine,O(CC(N)C)c1c(cccc1C)C,88.5,30,13,17,1,30,13,24,27,1,0,2,17,220.71291600000006,227.565828,187.847,183.683,6.7884282102543,3.344109506155729,45.37577324082494,10.470530430962237,12.648722793660884,27.333333333333336,18.220519,179.13101416400002,3,-2.937996422574913,88.5
560,Mianserin,N12C(c3c(Cc4c1cccc4)cccc3)CN(CC2)C,23.5,40,20,20,0,43,23,31,37,2,0,2,33,290.50184,323.165756,269.2545,262.29999999999995,9.53789686849,4.8910659237796255,69.0127000078506,9.799819461700956,31.581850931265397,36.0,23.48414,264.1626486400002,0,-3.9157796586758447,23.5
561,Mibefradil,Fc1cc2c(cc1)C(C(C)C)C(OC(=O)COC)(CC2)CCN(CCCc1[nH]c2c(n1)cccc2)C,72.5,74,36,38,3,77,39,60,69,5,0,5,55,560.6366519999998,590.2331360000002,491.596,480.47900000000004,17.089435042019346,10.038758667505453,120.11032782647068,19.357614159397787,60.29208717197323,65.11735727278236,46.994866000000044,495.2897202960011,11,-8.13346541893195,72.5
562,Miconazole,Clc1cc(Cl)ccc1C(OCc1ccc(Cl)cc1Cl)Cn1ccnc1,25.0,39,25,14,1,41,27,24,33,1,0,3,37,311.8452719999998,322.385892,271.116,261.17499999999995,11.498658594080766,5.251385290986357,90.10484267301638,9.303962601591405,9.551078168738565,30.80913487536039,20.670898,413.9860237880004,6,-7.051862463506563,25.0
563,Midazolam,Clc1cc2c(-n3c(CN=C2c2ccccc2F)cnc3C)cc1,42.0,36,23,13,0,39,26,21,30,0,0,3,38,281.7498529999998,302.639406,255.9435,248.8,9.00801426677364,4.405677114306244,70.9059361239122,0.0,15.262763171509265,30.407670365471287,18.654691,325.0782033160004,1,-6.075702637683389,42.0
564,Midodrine,O(C)c1ccc(OC)cc1C(O)CNC(=O)CN,93.0,36,18,18,4,36,18,29,32,1,1,5,23,285.22867999999994,288.33468,240.5825,236.737,7.503675435196554,4.135629498685612,61.55321946800221,25.630709383609318,38.32281501857243,47.5,22.397726,254.12665705599997,6,-2.1281467768567546,93.0
565,Mifepristone,OC1(CCC2C3C(=C4C(=CC(=O)CC4)CC3)C(CC12C)c1ccc(N(C)C)cc1)C#CC,69.0,67,32,35,2,71,36,61,64,7,1,3,56,490.7262719999998,531.606592,440.68549999999993,428.975,16.159209031207162,10.16823526536493,111.16834320324226,10.006437125691184,30.586167117543717,64.99999999999999,37.69024500000001,429.266779360001,2,-5.690771301461194,69.0
566,Miglitol,OC1C(O)C(O)CN(CCO)C1CO,60.0,31,14,17,5,31,14,31,31,4,5,6,19,251.4982320000001,254.49211200000002,211.291,208.775,5.638649135937487,4.604293072547874,50.388076549729995,25.53263697420353,81.08956343829786,43.33333333333334,18.764519,207.110672644,3,1.971236524494516,60.0
567,Miglustat,OC1C(O)C(O)CN(CCCC)C1CO,97.0,36,15,21,4,36,15,36,36,6,4,5,20,280.10140399999995,285.656252,236.00599999999997,232.325,6.960191904984304,5.436976427878597,52.601748925508566,20.426109579362823,69.37615407894423,40.83333333333333,22.777346999999995,219.147058152,4,0.6032339993200384,97.0
568,Milnacipran,O=C(N(CC)CC)C1(CC1CN)c1ccccc1,84.5,40,18,22,1,41,19,34,37,1,0,2,27,294.668936,309.59434,256.39099999999996,250.458,9.050139198405098,5.333830047743105,62.2834582486854,10.633577208012664,30.44135867793971,38.91666666666667,24.078554,246.17321332400002,5,-3.149393834850412,84.5
569,Milrinone,O=C1NC(C)=C(C=C1C#N)c1ccncc1,86.0,25,16,9,1,26,17,12,19,0,0,3,23,194.908992,202.053084,170.6275,166.62900000000005,5.397171815610238,2.7485382076948737,50.565349021031246,4.9839785209472085,9.967957041894415,41.33333333333333,12.176862999999996,211.074561908,1,-3.8000135298059496,86.0
570,Minocycline,CN(C1C2CC3CC4=C(N(C)C)C=CC(O)=C4C(O)=C3C(C2(O)C(O)=C(C(N)=O)C1=O)=O)C,98.5,60,33,27,7,63,36,52,55,3,4,9,58,478.8973159999999,501.436248,420.181,412.283,13.153832631540984,8.343416155993824,111.96324685112972,31.059686787375483,82.63326850313508,91.58333333333331,32.540589000000004,457.18490020400077,3,-1.8167900884152144,98.5
571,Minoxidil,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,95.0,30,15,15,1,31,16,24,28,3,1,6,22,233.00150000000008,248.452152,208.5826,205.782,5.735398377034169,3.968498214960332,52.02629470519489,15.840830232789955,28.01115199945588,36.5,17.898104999999994,209.1276601,1,-0.5247659732246244,95.0
572,Mirtazapine,n1c2N3C(c4c(Cc2ccc1)cccc4)CN(CC3)C,50.0,39,20,19,0,42,23,30,36,2,0,3,33,286.444496,318.50854,266.1435,259.65,9.034411214938977,4.811639751315019,68.84315260713015,9.799819461700956,36.56582945221261,36.99999999999999,23.620932999999994,265.1578976080003,0,-3.694577051177344,50.0
573,Misoprostol,OC1CC(=O)C(CCCCCCC(OC)=O)C1C=CCC(O)(CCCC)C,83.33333333333333,65,27,38,5,65,27,62,62,12,2,5,35,487.9515639999999,493.73122800000004,406.2805,397.15,14.272626451924214,9.966767245938794,98.41763761139522,14.949917743481462,40.780419764007725,64.58333333333333,41.593866000000034,382.27192431600105,13,-4.289196975626947,83.33333333333333
574,Mitotane,Clc1ccccc1C(C(Cl)Cl)c1ccc(Cl)cc1,40.0,28,18,10,0,29,19,17,23,0,0,0,26,221.05436400000005,222.45346,185.8695,177.05,8.823457745457858,4.134533526077251,74.57654362559616,0.0,4.836269690250054,17.49891893074102,12.072069999999998,317.95366104000027,3,-6.243206422190782,40.0
575,Mitoxantrone,Oc1c2c(C(=O)c3c(C2=O)c(NCCNCCO)ccc3NCCNCCO)c(O)cc1,0.0,60,32,28,6,62,34,48,54,0,4,10,46,474.92518399999983,494.53212,413.92199999999997,406.716,12.903697838811727,7.681401102437973,107.66239792040095,41.69326399538814,84.474901836594,84.66666666666667,32.105796000000005,444.2008846160009,12,-5.664154247474648,0.0
576,Mivacurium,O(C)c1c(OC)cc(cc1OC)CC1[N+](CCc2c1cc(OC)c(OC)c2)(CCCOC(=O)CCC=CCCC(OCCC[N+]1(CCc2c(cc(OC)c(OC)c2)C1Cc1cc(OC)c(OC)c(OC)c1)C)=O)C,0.0,154,74,80,14,159,79,132,144,12,0,14,110,1182.1543439999996,1239.7805559999995,1031.5005,1010.15,34.88484061861091,18.894697318658203,260.2745713380647,65.80841716098983,145.49078122209886,158.19381214599866,107.38456000000023,1028.5598580801823,28,-15.427890194157404,0.0
577,Mizolastine,Fc1ccc(cc1)Cn1c2c(nc1N1CCC(N(C)C=3NC(=O)C=CN=3)CC1)cccc2,65.0,57,32,25,1,61,36,38,51,3,0,6,51,439.495516,474.950564,400.0765,391.629,12.802164518056138,7.131082093660687,104.80035947953293,14.366919109492311,45.69806083428328,56.40903927103057,35.04117500000001,432.2073876400008,5,-5.562440493875943,65.0
578,Moclobemide,Clc1ccc(cc1)C(=O)NCCN1CCOCC1,65.0,35,18,17,2,36,19,29,32,0,0,3,24,271.422925,281.063742,234.607,228.954,8.750059178736969,4.622507831302976,59.568226516218225,10.053651557806381,50.199879012878114,35.33907628530826,22.448519,268.0978554640004,4,-3.404713026264167,65.0
579,Modafinil,S(=O)(C(c1ccccc1)c1ccccc1)CC(=O)N,80.0,34,19,15,2,35,20,21,27,1,0,2,26,259.53361700000005,268.043982,222.4007,215.923,10.794342800646028,3.9210604649839995,61.97681597513635,5.733667477162185,15.868931828262765,36.05514676240867,19.904104999999998,273.0823497200004,5,-3.46106979953092,80.0
580,Moexipril,O(C)c1cc2CC(N(Cc2cc1OC)C(=O)C(NC(CCc1ccccc1)C(OCC)=O)C)C(O)=O,15.25,70,36,34,7,72,38,57,63,6,1,7,52,545.8869920000002,563.1385680000002,469.8135,460.079,15.745639889131088,8.99377474840462,123.73951203467956,24.217025987091326,66.80422696545824,88.83333333333331,44.20103800000004,498.2366014280009,11,-5.0188148754032635,15.25
581,Molsidomine,o1n[n+](N2CCOCC2)cc1NC(OCC)=O,52.25,32,17,15,4,33,18,27,30,0,0,6,23,262.855012,274.218832,231.5708,229.2238,5.8895237723904685,4.386121227527172,57.980189540222476,9.473725907600098,44.274765320781604,36.8799433106576,22.834104999999997,243.10878138009,3,-0.6186451157534865,52.25
582,Montelukast,Clc1cc2nc(ccc2cc1)C=Cc1cc(ccc1)C(SCC1(CC1)CC(O)=O)CCc1ccccc1C(O)(C)C,65.0,77,41,36,3,81,45,56,68,6,2,4,65,576.8590220000002,613.3662099999998,509.5045,494.525,22.27825994936525,11.00317004127986,134.67462658362706,10.213054789681411,26.91919220532725,81.74047688899051,41.093452000000035,585.210442692001,12,-9.407171008343132,65.0
583,Moricizine,S1c2c(N(c3c1cccc3)C(=O)CCN1CCOCC1)cc(NC(OCC)=O)cc2,37.0,55,30,25,4,58,33,44,50,1,0,6,45,426.6085729999999,453.89972800000004,379.6765,371.10400000000004,15.337045207940912,7.631046955073573,98.0128675100142,9.473725907600098,56.35524464241687,65.87712712181597,36.73817500000001,427.1565772800007,5,-4.6691472163465075,37.0
584,Morphine,O1C2C34C(C(N(CC3)C)Cc3c4c1c(O)cc3)C=CC2O,27.0,40,21,19,3,44,25,37,40,5,2,4,41,306.0963720000001,342.11907599999995,285.895,279.42499999999995,9.347427274268775,6.280738839654522,70.8647994787995,19.849827474331946,46.95516651376622,45.25,22.506933,285.1364934680005,0,-1.764571718835808,27.0
585,Moxalactam,S(CC=1COC2N(C(=O)C2(OC)NC(=O)C(C(O)=O)c2ccc(O)cc2)C=1C(O)=O)c1[n+](nn[nH]1)C,85.0,57,36,21,9,60,39,44,50,1,3,10,58,482.01717299999984,499.34432000000004,422.7683,416.4827,14.442862420313055,8.134316779442763,121.0352003671137,30.110096696128544,90.92033382683243,101.10903804266657,33.89134700000001,521.1085236720905,9,-0.9838964276787768,85.0
586,Moxestrol,O(C)C1CC2(C(C3C1c1c(cc(O)cc1)CC3)CCC2(O)C#C)C,33.0,50,24,26,3,53,27,46,49,6,2,3,43,373.08604799999983,403.332908,334.42149999999987,326.15,11.967985685795515,7.7974828372490546,84.83122915815031,14.949917743481462,29.02786952969093,52.33333333333334,27.819381999999994,326.1881946920007,1,-3.469593217860715,33.0
587,Moxifloxacin,Fc1cc2c(N(C=C(C(O)=O)C2=O)C2CC2)c(OC)c1N1CC2C(NCCC2)C1,86.0,53,29,24,4,57,33,44,51,6,1,6,50,419.6057439999999,448.926936,377.2484999999999,369.60400000000004,11.976509342167999,8.077825946960086,94.0015256015443,24.627188331288924,48.42883991874712,54.718137597631646,32.651968,401.1750844680007,4,-3.6469843112781613,86.0
588,Moxonidine,Clc1nc(nc(OC)c1NC=1NCCN=1)C,88.0,28,16,12,1,29,17,22,25,0,0,6,23,224.92173300000005,235.213438,198.608,194.833,6.413141333821714,3.4408083806851337,54.533893496346884,15.370440161812713,36.12682196374094,30.92896415973797,18.844484,241.073037684,2,-3.7571376928606055,88.0
589,Nabilone,O1c2c(C3C(CCC(=O)C3)C1(C)C)c(O)cc(c2)C(CCCCCC)(C)C,20.0,63,27,36,3,65,29,58,61,8,1,3,44,462.8922359999999,487.236724,401.5685,391.45000000000016,14.694784934241714,9.504027193148474,98.00679121508131,9.843390348640755,16.490823152189336,55.99999999999999,38.719452000000025,372.266445012001,6,-6.568205483620925,20.0
590,Nabumetone,O(C)c1cc2c(cc(cc2)CCC(=O)C)cc1,35.0,33,17,16,2,34,18,22,28,2,0,2,24,247.30659600000004,257.091504,213.6135,208.0,8.022107218634183,3.770371386317005,58.558038285989284,9.531400137871868,12.893042487642472,37.833333333333336,18.655312,228.115029752,4,-4.4452835006104765,35.0
591,N-ACETYLPROCAINAMIDE,O=C(NCCN(CC)CC)c1ccc(NC(=O)C)cc1,83.0,43,20,23,2,43,20,35,38,0,0,3,25,324.9407519999998,330.43647999999996,274.5215,268.983,9.273545539966044,5.07088111126458,67.72854440490346,15.533486938863135,42.89329481320379,47.66666666666667,27.659761,277.1790269760006,7,-3.9083715004784736,83.0
592,Nadolol,O(CC(O)CNC(C)(C)C)c1c2CC(O)C(O)Cc2ccc1,30.0,49,22,27,4,50,23,44,47,5,3,5,33,373.1958,388.75701200000003,321.826,315.45400000000006,10.736764892332774,6.6304267542825315,77.08250243277661,25.373233742328487,52.32204497057586,52.24999999999999,29.392588999999994,309.19400834400074,5,-2.71170091042156,30.0
593,NAFCILLIN,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)c1c2c(ccc1OCC)cccc2,30.0,51,29,22,5,54,32,40,46,2,1,5,49,402.06274499999984,423.669228,354.5535,346.279,14.487398132032588,7.556111206854397,95.4106015831628,20.06008868349757,56.60156076134118,71.8505673920803,31.150554,414.12494280400057,5,-3.769319733747407,30.0
594,Nalbuphine,O1C2C34CCN(C(Cc5c3c1c(O)cc5)C4(O)CCC2O)CC1CCC1,21.5,53,26,27,4,58,31,52,55,10,3,5,51,403.35786399999984,449.150132,374.0175,365.625,12.22923936769807,8.99481312416816,89.82294161824642,20.056445138322168,57.15982914282599,55.49999999999999,30.532588999999994,357.1940083440008,2,-2.7328792386616034,21.5
595,Nalidixic acid,O=C1c2ccc(nc2N(C=C1C(O)=O)CC)C,96.0,29,17,12,3,30,18,17,24,0,1,4,26,231.5661800000001,237.125552,199.379,195.325,6.397963376455031,3.546978182061187,56.09942902836213,9.67362704263206,20.62691085153112,44.82620370370371,16.624483999999995,232.08479224400003,2,-2.51652232333942,96.0
596,Nalmefene,O1C2C34CCN(C(Cc5c3c1c(O)cc5)C4(O)CCC2=C)CC1CC1,40.0,50,25,25,3,55,30,48,51,8,2,4,50,376.56922,422.52744800000005,352.0675,343.67500000000007,11.779811022612494,8.288258420525626,85.36637832823205,14.949917743481462,45.94933536023699,51.33333333333333,28.52617499999999,339.1834436600007,2,-3.657709864241159,40.0
597,Naloxone,O1C2C34CCN(C(Cc5c3c1c(O)cc5)C4(O)CCC2=O)CC=C,2.0,45,24,21,4,49,28,41,44,6,2,5,46,347.96604799999994,381.469256,318.892,311.675,10.462854720353244,7.036021327584839,81.43640472381618,14.949917743481462,51.73258030660193,56.0,25.381346999999995,327.14705815200057,2,-3.014470080462972,2.0
598,Naltrexone,O1C2C34CCN(C(Cc5c3c1c(O)cc5)C4(O)CCC2=O)CC1CC1,22.25,48,25,23,4,53,30,46,49,8,2,5,50,368.943492,410.78555200000005,343.11699999999996,335.17500000000007,11.16834424717031,8.112763379571025,85.22361249428735,14.949917743481462,51.73258030660193,55.33333333333334,27.387760999999994,341.1627082160006,2,-3.159041092920168,22.25
599,Nandrolone,OC1CCC2C3C(C4C(=CC(=O)CC4)CC3)CCC12C,2.62,46,20,26,2,49,23,47,47,9,1,2,36,337.1127839999998,365.830572,301.9145,293.95,10.849574735162603,8.199265682499146,72.44901859121661,5.106527394840706,16.993738728953947,40.25,26.951381999999995,274.1932800720005,0,-2.882359794690492,2.62
600,Naproxen,O(C)c1cc2c(cc(cc2)C(C(O)=O)C)cc1,97.0,31,17,14,3,32,18,20,26,0,1,2,25,239.6808680000001,247.70314399999998,206.62099999999998,201.7,7.408734419679417,3.5937984632880755,58.58229738979651,9.843390348640755,18.18563022407009,42.16666666666667,16.648897999999996,230.094294308,3,-3.1093755334853412,97.0
601,Naratriptan,S(=O)(=O)(NC)CCc1cc2cc([nH]c2cc1)C1CCN(CC1)C,71.5,48,23,25,2,50,25,38,44,3,0,3,36,362.202561,385.1696519999999,318.6281,310.4788,13.632530753920314,6.420719529172702,76.51945945621941,9.883888251797686,51.23939562005294,30.96302924996003,34.586175000000004,335.16674804000075,5,-4.702777955831231,71.5
602,Naringin,O1C(CO)C(O)C(O)C(OC2OC(C)C(O)C(O)C2O)C1Oc1cc(O)c2c(OC(CC2=O)c2ccc(O)cc2)c1,20.0,73,41,32,14,77,45,64,70,10,8,14,67,605.5088039999998,633.289724,530.9169999999998,522.3499999999998,15.92513304145052,10.91119327658426,153.842567464505,64.53653392772588,114.65413063026035,115.83333333333331,41.650624000000036,580.1792057040008,6,0.4155840553642456,20.0
603,Nateglinide,OC(=O)C(NC(=O)C1CCC(CC1)C(C)C)Cc1ccccc1,73.0,50,23,27,3,51,24,43,46,6,1,2,32,374.92511599999983,386.60372,319.8735,312.3040000000001,11.444562758384578,7.175914254874432,80.06774050284265,10.423315998847038,23.024853241292014,54.33333333333334,29.392588999999994,317.1990937240008,6,-3.477276748672817,73.0
604,Nebivolol,Fc1cc2CCC(Oc2cc1)C(O)CNCC(O)C1Oc2c(cc(F)cc2)CC1,50.0,54,29,25,4,57,32,45,51,8,2,5,45,429.46145199999984,449.413192,376.733,369.004,12.778443420657865,7.913657204277147,95.34230034949852,25.003569301287843,47.71843315249977,47.27282935218466,31.348175,405.1751647200007,6,-4.97020679183226,50.0
605,Nedocromil,O1c2c(cc3c(N(CC)C(=CC3=O)C(O)=O)c2CCC)C(=O)C=C1C(O)=O,3.0,44,27,17,7,46,29,26,37,2,2,6,43,361.1473399999999,368.019348,309.763,303.425,9.941839913583882,6.14528466856612,93.14652170236616,19.197305374526113,26.718765013376466,71.39092072940285,23.972519,371.1005018840004,5,-4.2242488541977,3.0
606,Nefazodone,Clc1cc(N2CCN(CC2)CCCN2N=C(N(CCOc3ccccc3)C2=O)CC)ccc1,20.0,65,33,32,2,68,36,50,60,2,0,7,48,493.2909849999999,526.1283540000002,439.7071,429.59990000000016,15.460212276192985,8.54044683383092,109.64609540393398,9.636772684650527,58.578158116163856,59.454956402389726,42.056624000000035,469.22445294400086,10,-5.599906286540398,20.0
